0,1,2,3,4,5,6
-0.3722561760850774,0.9624530063715755,2.2002071412872026,0.833627540925724,0.6970811835980194,-0.10090063257450753,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.7900469664868692,0.833627540925724,-0.631729822635705,-0.025654000892969774,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,0.8541451562505208,0.833627540925724,-0.631729822635705,-0.025654000892969774,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-2.2276958075858446,0.833627540925724,2.025892189831744,0.9570334912033079,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,1.0464397255414752,0.833627540925724,-0.631729822635705,-0.005460658679333712,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.21316325861400554,-0.7230442957008831,-0.631729822635705,-1.033406191708274,0.7555573543202311
1.5741118303026131,-1.0390117682420419,-0.20347497484972937,-0.7230442957008831,-0.631729822635705,-0.8626657372189928,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.149065068850354,-0.7230442957008831,0.6970811835980194,0.982152038834904,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.9182433460141723,0.833627540925724,-0.631729822635705,-0.29922223740436493,0.7555573543202311
-0.3722561760850774,0.9624530063715755,-0.4278186390225097,-0.7230442957008831,-0.631729822635705,-0.6393897582714713,0.7555573543202311
1.5741118303026131,-1.0390117682420419,1.366930674359733,-0.7230442957008831,-0.631729822635705,-0.895500440005393,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.020868689323050957,-0.7230442957008831,-0.631729822635705,0.747985445667189,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-1.1328987264226764,0.833627540925724,-0.631729822635705,0.39687346166731996,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,-0.3637204492588582,-0.7230442957008831,-0.631729822635705,-0.28570484696125964,-1.3393971281131372
1.5741118303026131,-1.0390117682420419,-0.5560150185498127,-0.7230442957008831,-0.631729822635705,-0.895500440005393,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.7259487767232177,-0.7230442957008831,-0.631729822635705,-0.5277517687977105,0.7555573543202311
1.5741118303026131,-1.0390117682420419,-0.10732769020425209,-0.7230442957008831,-0.631729822635705,-0.895500440005393,0.7555573543202311
-0.3722561760850774,0.9624530063715755,-0.04322950044060057,-0.7230442957008831,-0.631729822635705,5.695464612609405,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-0.29962225949520666,0.833627540925724,-0.631729822635705,-0.35044437375114923,0.7555573543202311
1.5741118303026131,0.9624530063715755,-2.0943715728774492,0.833627540925724,0.6970811835980194,-0.6919252827297115,0.7555573543202311
-0.3722561760850774,0.9624530063715755,-0.5560150185498127,-0.7230442957008831,2.025892189831744,1.7444096640211852,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.020868689323050957,-0.7230442957008831,-0.631729822635705,-0.5064092119865503,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.5977523971959147,0.833627540925724,-0.631729822635705,0.06294453432962953,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.6618505869595662,-0.7230442957008831,-0.631729822635705,0.006797192564885256,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,1.3028324845960815,-0.7230442957008831,-0.631729822635705,-0.6302512037919603,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-1.5815860547682372,0.833627540925724,2.025892189831744,0.542659542038937,0.7555573543202311
-0.3722561760850774,0.9624530063715755,1.4310288641233846,-0.7230442957008831,2.025892189831744,0.4543341915435204,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,-0.3637204492588582,-0.7230442957008831,-0.631729822635705,0.1946116925030945,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.21316325861400554,0.833627540925724,0.6970811835980194,0.422921888081827,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,-1.1328987264226764,-0.7230442957008831,2.025892189831744,0.012707439066437334,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.7483095878407673,-0.7230442957008831,-0.631729822635705,-0.12322823046925971,-1.3393971281131372
3.5204798366903036,-1.0390117682420419,-0.4278186390225097,0.833627540925724,0.6970811835980194,-0.8959929605471889,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.8541451562505208,0.833627540925724,-0.631729822635705,0.13687777789971134,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,1.0464397255414752,0.833627540925724,0.6970811835980194,0.012707439066437334,0.7555573543202311
-0.3722561760850774,0.9624530063715755,2.2643053310508545,-0.7230442957008831,-0.631729822635705,-0.5782620487880856,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-0.7483095878407673,-0.7230442957008831,0.6970811835980194,2.2175025688725314,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,1.4310288641233846,-0.7230442957008831,-0.631729822635705,0.8909805763019623,-1.3393971281131372
3.5204798366903036,-1.0390117682420419,-2.030273383113798,0.833627540925724,0.6970811835980194,-0.8140703770951204,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-2.1584697626411007,0.833627540925724,2.025892189831744,0.9570334912033079,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.4695560176686116,-0.7230442957008831,0.6970811835980194,1.7422754083400693,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.020868689323050957,0.833627540925724,2.025892189831744,0.542659542038937,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.020868689323050957,-0.7230442957008831,-0.631729822635705,-0.6881492919092755,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.3413596381413086,-0.7230442957008831,-0.631729822635705,0.7331008182000582,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-1.196996916186328,-0.7230442957008831,2.025892189831744,0.422921888081827,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.8541451562505208,0.833627540925724,0.6970811835980194,0.422921888081827,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.08496687908670247,0.833627540925724,0.6970811835980194,-0.34316557683746,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-1.2610951059499795,-0.7230442957008831,0.6970811835980194,-0.5159312757946064,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-1.196996916186328,0.833627540925724,-0.631729822635705,0.39687346166731996,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,-0.4278186390225097,-0.7230442957008831,-0.631729822635705,1.7422754083400693,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.17142587996790362,0.833627540925724,-0.631729822635705,0.1486431086021342,-0.29191988689645304
-0.3722561760850774,-1.0390117682420419,0.5336542074322631,-0.7230442957008831,0.6970811835980194,-0.27191427179097155,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.4054578279049601,-0.7230442957008831,-0.631729822635705,-0.6881492919092755,0.7555573543202311
-0.3722561760850774,0.9624530063715755,-0.8124077776044188,-0.7230442957008831,0.6970811835980194,-0.20126581188764137,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,0.21316325861400554,0.833627540925724,0.6970811835980194,0.058785034180648385,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.08496687908670247,0.833627540925724,-0.631729822635705,-0.3359971045251331,0.7555573543202311
-0.3722561760850774,0.9624530063715755,1.6233234334143392,-0.7230442957008831,-0.631729822635705,-0.6089086469808002,0.7555573543202311
-0.3722561760850774,0.9624530063715755,-0.7483095878407673,-0.7230442957008831,-0.631729822635705,0.006797192564885256,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-2.030273383113798,-0.7230442957008831,2.025892189831744,0.04171098873172031,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.8765059673680704,-0.7230442957008831,2.025892189831744,-0.38327907653754945,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-1.068800536659025,0.833627540925724,-0.631729822635705,-0.3359971045251331,0.7555573543202311
1.5741118303026131,0.9624530063715755,0.052917784204876715,-0.7230442957008831,2.025892189831744,-0.6919252827297115,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.3637204492588582,-0.7230442957008831,-0.631729822635705,0.10267452470117387,0.7555573543202311
1.5741118303026131,-1.0390117682420419,-2.030273383113798,2.3902993775523314,0.6970811835980194,-0.5211848282404304,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.08496687908670247,-0.7230442957008831,0.6970811835980194,-0.6433299226058392,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,-0.23552406973155515,-0.7230442957008831,-0.631729822635705,-0.03140007388058982,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,-0.8124077776044188,3.9469712141789386,2.025892189831744,2.4208045414210297,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.4054578279049601,0.833627540925724,-0.631729822635705,-0.34316557683746,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.7900469664868692,-0.7230442957008831,-0.631729822635705,-0.6847016481167035,0.7555573543202311
-0.3722561760850774,0.9624530063715755,-0.3637204492588582,-0.7230442957008831,-0.631729822635705,-0.6689409907792314,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-1.068800536659025,3.9469712141789386,2.025892189831744,2.4208045414210297,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.6298014920777404,-0.7230442957008831,-0.631729822635705,-0.6590905799433113,0.7555573543202311
-0.3722561760850774,0.9624530063715755,1.8797161924689452,-0.7230442957008831,-0.631729822635705,-0.6847016481167035,0.7555573543202311
1.5741118303026131,-1.0390117682420419,-0.7483095878407673,-0.7230442957008831,-0.631729822635705,-0.8626657372189928,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,1.0464397255414752,0.833627540925724,0.6970811835980194,0.1946116925030945,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.21316325861400554,0.833627540925724,-0.631729822635705,-0.29922223740436493,0.7555573543202311
1.5741118303026131,0.9624530063715755,-0.10732769020425209,-0.7230442957008831,-0.631729822635705,-0.8626657372189928,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.04322950044060057,-0.7230442957008831,-0.631729822635705,0.747985445667189,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.5977523971959147,-0.7230442957008831,-0.631729822635705,-0.5671534121413907,0.7555573543202311
1.5741118303026131,0.9624530063715755,0.020868689323050957,-0.7230442957008831,-0.631729822635705,-0.8643074723583127,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-0.4919168287861612,-0.7230442957008831,-0.631729822635705,-0.6847016481167035,0.7555573543202311
1.5741118303026131,-1.0390117682420419,-0.8124077776044188,-0.7230442957008831,-0.631729822635705,-0.8522676435405955,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,-0.940604157131722,-0.7230442957008831,-0.631729822635705,-0.009511147615064122,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,1.110537915305127,2.3902993775523314,-0.631729822635705,-0.35728449903561216,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,1.4310288641233846,-0.7230442957008831,0.6970811835980194,0.982152038834904,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-1.325193295713631,-0.7230442957008831,0.6970811835980194,1.7422754083400693,0.7555573543202311
-0.3722561760850774,0.9624530063715755,1.8156180027052937,0.833627540925724,4.683514202299193,2.4208045414210297,0.7555573543202311
1.5741118303026131,0.9624530063715755,-2.2225679524047526,2.3902993775523314,0.6970811835980194,-0.5211848282404304,0.7555573543202311
3.5204798366903036,0.9624530063715755,-0.6842113980771158,-0.7230442957008831,-0.631729822635705,-0.9329320011818891,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.020868689323050957,0.833627540925724,2.025892189831744,0.542659542038937,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.29962225949520666,0.833627540925724,-0.631729822635705,0.4543341915435204,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-0.04322950044060057,-0.7230442957008831,-0.631729822635705,-0.6881492919092755,0.7555573543202311
-0.3722561760850774,0.9624530063715755,-0.6201132083134643,-0.7230442957008831,-0.631729822635705,-0.6393897582714713,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,1.0464397255414752,-0.7230442957008831,-0.631729822635705,-0.6328228177141911,0.7555573543202311
3.5204798366903036,-1.0390117682420419,-2.1584697626411007,-0.7230442957008831,0.6970811835980194,-0.8959929605471889,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.7259487767232177,-0.7230442957008831,-0.631729822635705,-0.6973430086894676,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.8124077776044188,0.833627540925724,-0.631729822635705,0.4543341915435204,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-0.5560150185498127,0.833627540925724,-0.631729822635705,-0.3359971045251331,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.04322950044060057,0.833627540925724,-0.631729822635705,0.06294453432962953,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-1.1328987264226764,0.833627540925724,-0.631729822635705,1.9548801088820107,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,-0.29962225949520666,-0.7230442957008831,-0.631729822635705,-0.3702003577236705,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.5977523971959147,-0.7230442957008831,-0.631729822635705,-0.6847016481167035,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.7259487767232177,-0.7230442957008831,-0.631729822635705,-0.35044437375114923,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,1.5592252436506875,0.833627540925724,-0.631729822635705,-0.045081637837627135,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,0.9823415357778238,0.833627540925724,-0.631729822635705,-0.009511147615064122,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.7483095878407673,3.9469712141789386,2.025892189831744,2.4208045414210297,0.7555573543202311
1.5741118303026131,-1.0390117682420419,0.020868689323050957,-0.7230442957008831,-0.631729822635705,-0.8626657372189928,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-1.068800536659025,-0.7230442957008831,2.025892189831744,-0.6882044542099568,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,-0.7483095878407673,-0.7230442957008831,-0.631729822635705,-0.12322823046925971,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,0.9182433460141723,-0.7230442957008831,-0.631729822635705,-0.6562996302064673,-1.3393971281131372
-0.3722561760850774,-1.0390117682420419,0.7259487767232177,0.833627540925724,0.6970811835980194,-0.34316557683746,0.7555573543202311
-0.3722561760850774,0.9624530063715755,1.8797161924689452,-0.7230442957008831,0.6970811835980194,-0.2193787473327312,-1.3393971281131372
3.5204798366903036,-1.0390117682420419,-0.5560150185498127,-0.7230442957008831,0.6970811835980194,-0.8695610248041369,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,1.3028324845960815,-0.7230442957008831,0.6970811835980194,0.058785034180648385,-1.3393971281131372
-0.3722561760850774,0.9624530063715755,0.7259487767232177,-0.7230442957008831,-0.631729822635705,-0.586581049086048,0.7555573543202311
-0.3722561760850774,0.9624530063715755,1.1746361050687784,-0.7230442957008831,-0.631729822635705,-0.3522502824044013,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,1.751519812941642,0.833627540925724,-0.631729822635705,-0.009511147615064122,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.21316325861400554,0.833627540925724,0.6970811835980194,0.012707439066437334,0.7555573543202311
-0.3722561760850774,-1.0390117682420419,0.9182433460141723,-0.7230442957008831,0.6970811835980194,2.2175025688725314,-1.3393971281131372
3.5204798366903036,0.9624530063715755,-0.23552406973155515,-0.7230442957008831,-0.631729822635705,-0.9276784487360652,0.7555573543202311
-0.3722561760850774,0.9624530063715755,0.149065068850354,0.833627540925724,-0.631729822635705,0.1486431086021342,0.7555573543202311
